source,dest,packets,traffic_in_bytes
192.168.131.192,106.10.219.26,32,2464
192.168.131.192,106.10.237.24,32,2464
192.168.129.69,17.57.152.35,32,2464
192.168.131.16,17.253.69.206,31,2418
192.168.33.115,17.253.71.135,31,2418
192.168.33.120,17.253.71.137,31,2418
192.168.129.69,17.253.69.202,31,2418
192.168.131.16,17.138.222.1,31,2418
192.168.33.115,17.253.71.137,31,2418
192.168.33.247,17.253.71.131,31,2418
192.168.33.247,17.253.69.208,31,2418
192.168.130.116,34.198.43.241,31,2418
192.168.129.69,17.253.69.207,31,2402
192.168.129.180,17.253.71.151,31,2402
192.168.129.180,17.253.71.141,31,2402
192.168.129.212,18.178.233.21,31,2386
192.168.33.115,3.115.252.22,31,2386
192.168.128.72,17.171.47.23,31,2386
192.168.129.124,216.58.220.106,12,2384
fe80::89b:5560:4689:df8a,ff02::16,24,2360
fe80::18d4:133d:a5ae:9bcb,ff02::16,23,2350
192.168.34.56,17.253.69.207,30,2340
192.168.33.115,17.253.69.197,30,2340
192.168.130.208,17.57.12.34,30,2340
192.168.130.208,17.253.71.134,30,2340
192.168.130.208,17.253.68.241,30,2340
192.168.130.208,17.253.68.117,30,2340
192.168.130.208,64.78.201.1,30,2340
192.168.130.208,64.78.200.1,30,2340
192.168.128.52,17.253.71.134,30,2340
192.168.128.52,17.253.69.196,30,2340
192.168.33.120,17.253.71.142,30,2340
192.168.129.173,17.253.71.152,30,2340
192.168.129.173,17.253.69.205,30,2340
192.168.33.120,17.253.71.143,30,2340
192.168.33.115,17.253.71.149,30,2340
192.168.130.238,23.52.128.21,30,2340
192.168.130.238,23.52.128.17,30,2340
192.168.130.238,17.57.12.34,30,2340
192.168.129.212,17.253.71.146,30,2340
192.168.131.16,23.52.128.21,30,2340
192.168.131.16,23.52.128.17,30,2340
192.168.33.115,17.253.69.204,30,2340
192.168.128.72,17.253.71.141,30,2340
192.168.128.72,17.253.71.148,30,2340
192.168.33.120,17.253.71.132,30,2340
192.168.129.212,17.253.71.143,30,2340
192.168.129.69,17.253.71.134,30,2340
192.168.131.16,17.253.71.138,30,2340
192.168.129.173,17.253.71.131,30,2340
192.168.33.120,17.253.71.144,30,2340
192.168.128.72,17.253.71.133,30,2340
192.168.130.116,17.253.71.151,30,2340
192.168.128.52,17.56.9.32,30,2340
192.168.128.52,17.156.192.7,30,2340
192.168.130.44,17.253.71.151,30,2340
192.168.129.180,17.253.71.146,30,2340
192.168.130.192,18.178.233.21,30,2324
192.168.130.192,17.253.71.144,30,2324
192.168.129.212,17.253.71.136,30,2324
192.168.131.172,224.0.0.251,23,2300
192.168.159.254,192.168.130.104,12,2262
192.168.131.192,17.248.225.64,29,2262
192.168.33.184,17.253.69.200,29,2262
192.168.130.224,17.253.71.131,29,2262
192.168.130.192,49.102.155.1,29,2262
192.168.130.224,17.253.71.133,29,2262
192.168.128.52,17.253.69.205,29,2262
192.168.33.115,17.137.163.2,29,2262
192.168.130.192,64.78.201.1,29,2262
192.168.130.192,17.253.68.117,29,2262
192.168.130.192,23.52.128.17,29,2262
192.168.129.212,17.138.222.1,29,2262
192.168.130.224,17.253.69.198,29,2262
192.168.128.2,34.120.208.123,34,2204
192.168.131.172,17.253.71.150,28,2184
192.168.131.172,17.248.225.70,28,2184
192.168.130.192,64.78.200.1,28,2184
192.168.130.192,23.52.128.21,28,2184
192.168.130.224,108.177.97.109,28,2184
192.168.131.132,17.248.225.66,28,2184
192.168.130.192,17.253.71.142,28,2184
192.168.33.184,17.248.225.66,28,2184
192.168.129.69,17.253.69.195,28,2184
192.168.33.115,17.253.69.202,28,2184
192.168.129.69,23.52.128.21,28,2184
192.168.129.69,23.52.128.17,28,2184
192.168.129.69,17.253.71.150,28,2184
192.168.130.44,17.253.71.131,28,2184
192.168.129.40,17.167.200.72,28,2184
192.168.129.180,18.211.185.80,28,2184
192.168.130.116,3.225.1.51,28,2184
192.168.130.116,54.85.82.125,28,2184
192.168.130.116,3.212.190.79,28,2184
192.168.129.180,3.89.178.173,28,2184
192.168.129.180,3.229.40.197,28,2184
192.168.129.180,23.23.59.204,28,2184
192.168.129.180,54.210.146.119,28,2184
192.168.129.180,3.229.174.154,28,2184
192.168.129.180,174.129.5.204,28,2184
192.168.129.69,17.248.225.65,28,2168
192.168.128.52,17.248.225.70,28,2168
fe80::1427:ab45:78c1:8045,ff02::fb,18,2160
fe80::1ca0:af5e:3ac4:9dbb,ff02::16,21,2150
192.168.33.115,17.57.145.25,16,2114
192.168.130.196,17.57.145.25,27,2106
192.168.130.196,17.57.145.26,27,2106
192.168.130.196,17.57.145.27,27,2106
192.168.129.212,17.253.69.206,27,2106
192.168.131.192,151.101.131.6,27,2106
192.168.131.192,151.101.67.6,27,2106
192.168.131.192,151.101.195.6,27,2106
192.168.131.192,151.101.3.6,27,2106
192.168.131.16,17.253.69.195,27,2106
192.168.129.173,17.253.69.208,27,2106
192.168.130.208,17.253.69.201,27,2106
192.168.130.208,17.253.71.140,27,2106
192.168.131.172,17.253.71.137,27,2106
192.168.129.69,17.188.178.34,27,2106
192.168.129.69,17.188.143.125,27,2106
192.168.128.52,17.248.225.65,27,2106
192.168.131.172,17.57.156.25,27,2106
192.168.131.172,17.57.156.39,27,2106
192.168.130.208,17.253.71.147,27,2106
192.168.130.208,17.253.71.151,27,2106
192.168.129.212,17.138.232.1,27,2106
192.168.130.224,108.177.97.108,27,2106
192.168.131.16,17.253.71.151,27,2106
192.168.131.16,17.138.144.4,27,2106
192.168.131.16,17.138.176.4,27,2106
192.168.129.180,17.253.71.133,27,2106
192.168.129.212,147.92.146.138,27,2106
192.168.130.116,44.215.22.101,27,2106
192.168.130.116,52.72.28.25,27,2106
192.168.130.116,54.84.121.57,27,2106
192.168.130.116,3.212.75.125,27,2106
162.159.142.9,192.168.33.115,7,2102
192.168.129.40,17.248.225.68,27,2090
192.168.33.115,17.57.145.27,16,2090
192.168.159.254,192.168.130.238,6,2052
192.168.130.208,192.168.159.254,6,2052
192.168.159.254,192.168.130.208,6,2052
192.168.159.254,192.168.130.192,6,2052
fe80::4ec:c184:ed7c:a269,ff02::fb,17,2040
fe80::8ea:da35:77d2:f31c,ff02::16,20,2040
192.168.129.173,17.253.71.139,26,2028
192.168.131.172,64.78.201.1,26,2028
192.168.131.172,17.253.68.113,26,2028
192.168.131.172,64.78.200.1,26,2028
192.168.131.172,17.253.68.115,26,2028
192.168.131.172,23.52.128.21,26,2028
192.168.131.172,23.52.128.17,26,2028
192.168.131.172,17.253.71.141,26,2028
192.168.129.88,17.188.172.72,26,2028
192.168.129.88,17.188.170.72,26,2028
192.168.130.44,17.253.71.137,26,2028
192.168.130.224,3.115.252.22,26,2028
192.168.130.192,17.253.69.195,26,2028
192.168.130.44,17.57.152.32,26,2028
192.168.130.44,17.57.152.35,26,2028
192.168.130.44,17.253.69.200,26,2028
192.168.130.238,3.209.63.135,26,2028
192.168.130.238,34.235.217.192,26,2028
192.168.129.212,147.92.185.2,26,2028
192.168.129.212,147.92.249.185,26,2028
192.168.129.212,147.92.146.129,26,2028
192.168.129.212,147.92.185.1,26,2028
192.168.131.16,17.253.69.201,26,2028
192.168.130.116,107.22.216.103,26,2028
192.168.130.104,17.188.143.189,7,2004
192.168.130.44,17.253.114.43,22,1980
192.168.130.224,17.253.71.139,25,1950
192.168.129.88,17.188.171.202,25,1950
192.168.129.88,17.188.170.10,25,1950
192.168.129.88,17.188.171.74,25,1950
192.168.130.44,17.253.71.146,25,1950
192.168.130.44,17.253.71.149,25,1950
192.168.131.132,17.56.12.226,25,1950
192.168.33.247,17.253.71.146,25,1950
192.168.128.160,17.248.167.69,8,1938
192.168.130.44,17.8.139.6,25,1934
fe80::1844:2097:3257:9265,ff02::16,18,1880
192.168.33.247,17.253.71.145,24,1872
192.168.128.72,17.253.71.132,24,1872
192.168.33.247,17.253.71.135,24,1872
192.168.130.208,8.8.8.8,24,1872
192.168.130.238,17.253.69.207,24,1872
192.168.131.132,23.217.68.33,24,1872
192.168.131.132,17.253.69.202,24,1872
192.168.130.192,17.253.69.203,24,1872
192.168.130.44,17.253.71.135,24,1872
192.168.130.44,17.253.69.199,24,1872
192.168.33.115,17.253.71.144,24,1872
192.168.128.52,17.171.47.23,24,1872
192.168.130.224,17.248.225.64,24,1872
192.168.129.212,17.253.71.132,24,1872
192.168.129.180,17.253.71.143,24,1872
192.168.131.172,17.56.9.32,24,1872
192.168.131.172,17.156.192.7,24,1872
192.168.128.52,224.0.0.22,30,1800
192.168.128.72,17.253.69.196,23,1794
192.168.130.208,17.253.71.148,23,1794
192.168.130.208,17.248.225.65,23,1794
192.168.129.173,17.253.69.200,23,1794
192.168.129.88,17.188.171.138,23,1794
192.168.130.224,17.253.69.202,23,1794
192.168.128.72,17.253.69.202,23,1794
192.168.130.238,3.225.209.93,23,1794
192.168.130.238,3.223.113.59,23,1794
192.168.130.238,54.86.35.55,23,1794
192.168.130.238,54.85.6.137,23,1794
192.168.129.69,17.253.71.148,23,1794
192.168.130.116,18.204.126.44,23,1794
192.168.130.116,35.170.176.236,23,1794
192.168.130.116,54.198.126.17,23,1794
192.168.130.116,44.217.6.108,23,1794
fe80::10be:af5d:a02b:a241,ff02::fb,15,1784
192.168.130.192,17.171.47.23,23,1778
17.248.225.29,192.168.130.104,3,1770
192.168.129.248,52.38.186.244,20,1767
192.168.34.56,8.8.8.8,23,1759
192.168.130.224,17.253.71.135,22,1716
192.168.129.40,23.52.128.17,22,1716
192.168.129.40,23.52.128.21,22,1716
192.168.131.16,17.253.71.150,22,1716
192.168.130.224,142.251.170.108,22,1716
192.168.130.116,44.213.229.55,22,1716
192.168.130.116,100.28.52.74,22,1716
192.168.130.116,23.21.203.205,22,1716
192.168.130.196,17.248.225.67,22,1716
192.168.159.254,192.168.128.160,5,1710
192.168.33.120,224.0.0.251,17,1700
fe80::84:1df8:ea7:98d,ff02::2,25,1686
192.168.33.247,57.182.229.142,22,1684
192.168.131.16,17.42.251.69,22,1684
192.168.131.16,17.42.251.72,22,1684
192.168.129.40,17.122.46.102,22,1684
192.168.128.72,17.42.251.72,22,1684
192.168.33.120,17.56.9.32,22,1684
192.168.131.16,52.220.229.102,22,1684
192.168.129.69,17.57.156.39,22,1684
192.168.129.180,17.248.225.68,22,1684
192.168.129.173,17.171.47.23,22,1684
192.168.33.120,64.233.189.108,22,1684
fe80::42:7ae2:aa1b:cba2,ff02::fb,14,1680
192.168.129.124,147.92.185.2,15,1679
192.168.131.192,31.13.82.174,21,1638
192.168.131.192,57.144.150.34,21,1638
192.168.129.173,17.57.12.11,21,1638
192.168.130.224,17.253.69.196,21,1638
192.168.33.247,17.253.69.205,21,1638
192.168.129.212,17.57.172.4,21,1638
192.168.130.238,17.57.12.16,21,1638
192.168.130.238,17.57.12.242,21,1638
192.168.130.238,17.57.12.243,21,1638
192.168.131.16,23.192.46.138,21,1638
192.168.131.16,23.192.46.178,21,1638
192.168.131.132,17.57.12.11,21,1638
192.168.131.16,17.36.206.8,21,1638
192.168.129.69,17.253.69.199,21,1638
192.168.130.238,34.200.68.119,21,1638
192.168.130.238,18.207.76.236,21,1638
192.168.130.238,34.196.238.166,21,1638
192.168.130.238,34.200.84.140,21,1638
192.168.130.238,23.20.150.3,21,1638
192.168.130.238,18.206.112.201,21,1638
192.168.130.238,52.72.90.28,21,1638
192.168.130.196,17.248.225.65,21,1638
192.168.130.196,17.248.225.70,21,1638
192.168.130.196,17.248.225.66,21,1638
192.168.129.180,44.218.67.28,21,1638
192.168.129.180,44.213.145.234,21,1638
192.168.129.180,35.171.231.210,21,1638
192.168.129.180,52.1.116.104,21,1638
192.168.129.180,44.193.240.157,21,1638
192.168.129.180,34.230.132.48,21,1638
192.168.129.180,44.208.196.238,21,1638
192.168.129.180,34.225.66.0,21,1638
192.168.129.180,34.231.162.77,21,1638
192.168.129.212,17.253.71.142,21,1638
192.168.129.180,17.253.69.203,21,1638
192.168.128.52,17.42.251.72,21,1622
192.168.129.212,17.253.71.134,21,1622
192.168.130.192,17.253.69.199,21,1622
192.168.129.212,17.253.71.149,21,1622
192.168.130.116,17.253.71.132,21,1622
192.168.130.192,17.253.69.208,21,1622
192.168.129.69,17.253.71.140,21,1622
192.168.131.16,18.178.233.21,20,1620
192.168.130.44,17.253.68.253,18,1620
fe80::82c:471c:b62e:1a30,ff02::fb,13,1560
192.168.131.192,23.52.128.17,20,1560
192.168.131.192,17.57.12.34,20,1560
192.168.131.192,23.52.128.21,20,1560
192.168.34.56,17.253.69.202,20,1560
192.168.129.173,17.253.69.206,20,1560
192.168.129.173,17.253.71.141,20,1560
192.168.33.184,17.253.71.140,20,1560
192.168.33.120,17.253.71.135,20,1560
192.168.33.247,17.253.69.198,20,1560
192.168.33.120,57.182.229.142,20,1560
192.168.130.208,17.253.71.137,20,1560
192.168.130.208,17.253.68.115,20,1560
192.168.129.212,17.253.68.117,20,1560
192.168.129.212,64.78.200.1,20,1560
192.168.129.212,17.253.68.245,20,1560
192.168.129.212,64.78.201.1,20,1560
192.168.129.212,23.52.128.17,20,1560
192.168.129.212,23.52.128.21,20,1560
192.168.33.120,17.253.71.138,20,1560
192.168.129.40,23.217.68.33,20,1560
192.168.129.88,17.253.71.142,20,1560
192.168.129.173,17.253.71.145,20,1560
192.168.129.212,17.145.0.2,20,1560
192.168.128.72,17.145.53.1,20,1560
192.168.33.120,17.253.69.206,20,1560
192.168.129.173,17.253.71.142,20,1560
192.168.131.16,17.253.71.149,20,1560
192.168.130.196,17.253.71.140,20,1560
192.168.130.196,17.253.71.152,20,1560
192.168.131.132,17.253.71.135,20,1560
192.168.131.132,17.248.225.70,20,1560
192.168.131.132,17.248.225.64,20,1560
192.168.131.132,23.52.128.17,20,1560
192.168.131.132,23.52.128.21,20,1560
192.168.128.52,17.253.69.208,20,1560
192.168.128.72,17.138.232.1,20,1560
192.168.130.208,17.253.69.205,20,1560
192.168.130.208,17.253.71.149,20,1560
192.168.130.208,17.253.69.197,20,1560
192.168.130.208,17.253.71.136,20,1560
192.168.130.208,17.253.68.245,20,1560
192.168.130.192,17.57.12.34,20,1560
192.168.130.192,17.253.68.243,20,1560
192.168.129.88,17.253.71.151,20,1560
192.168.129.88,17.253.71.138,20,1560
192.168.131.16,17.253.69.202,20,1560
192.168.128.72,17.253.71.134,20,1560
192.168.129.88,17.253.69.208,20,1560
192.168.128.72,17.145.0.2,20,1560
192.168.129.212,17.145.53.1,20,1560
192.168.129.69,17.253.71.139,20,1560
192.168.129.212,17.253.71.139,20,1560
192.168.130.224,142.251.8.108,20,1560
192.168.130.224,142.251.8.109,20,1560
192.168.128.52,17.253.69.199,20,1560
192.168.128.72,17.253.71.139,20,1560
192.168.33.120,17.253.69.202,20,1560
192.168.130.238,44.207.109.16,20,1560
192.168.130.238,3.210.99.240,20,1560
192.168.129.173,17.253.71.151,20,1560
192.168.130.116,17.57.12.34,20,1560
192.168.130.116,23.52.128.21,20,1560
192.168.130.116,17.253.68.245,20,1560
192.168.130.116,23.52.128.17,20,1560
192.168.130.116,17.253.68.115,20,1560
192.168.130.116,64.78.201.1,20,1560
192.168.130.116,17.253.68.117,20,1560
192.168.130.116,17.253.68.113,20,1560
192.168.130.116,64.78.200.1,20,1560
192.168.33.247,23.52.128.21,20,1560
192.168.33.247,23.52.128.17,20,1560
192.168.130.196,17.253.71.136,20,1560
192.168.129.180,23.223.118.32,20,1560
192.168.129.180,23.204.139.207,20,1560
192.168.129.180,23.204.139.214,20,1560
192.168.129.180,17.253.71.198,20,1560
192.168.129.180,17.253.71.195,20,1560
192.168.129.180,17.138.176.4,20,1560
192.168.129.180,17.253.69.208,20,1560
192.168.129.180,17.253.69.205,20,1560
192.168.129.180,216.58.220.106,20,1560
192.168.129.180,17.138.175.254,20,1560
192.168.128.72,23.217.68.208,20,1560
192.168.129.180,17.138.232.1,20,1560
192.168.128.52,17.253.71.139,20,1560
192.168.130.116,17.253.71.150,20,1560
192.168.129.173,17.253.71.136,20,1560
192.168.130.116,17.248.225.66,20,1560
192.168.129.180,17.138.222.129,20,1560
192.168.129.180,17.253.69.198,20,1560
192.168.129.196,54.153.35.249,21,1554
::,ff02::1:ffcb:ffc0,18,1548
192.168.33.120,172.224.111.14,3,1548
192.168.131.172,17.253.75.140,20,1544
192.168.131.172,17.253.69.205,20,1544
192.168.128.52,17.42.251.69,20,1544
192.168.130.192,17.253.71.135,20,1544
192.168.128.52,17.57.154.7,20,1544
192.168.129.69,17.156.192.7,20,1544
192.168.130.116,17.253.69.199,20,1544
192.168.100.106,192.168.100.255,6,1536
192.168.100.110,192.168.100.255,6,1536
192.168.100.105,192.168.100.255,6,1536
192.168.130.44,17.253.68.125,17,1530
192.168.100.103,192.168.100.255,5,1494
192.168.100.107,192.168.100.255,5,1494
192.168.100.104,192.168.100.255,5,1494
192.168.33.115,17.253.71.139,19,1482
192.168.131.172,17.253.69.197,19,1482
192.168.131.172,17.253.71.151,19,1482
192.168.131.172,17.253.71.143,19,1482
192.168.128.52,17.253.69.195,19,1482
192.168.128.52,17.248.225.66,19,1482
192.168.33.247,17.253.71.141,19,1482
192.168.33.115,17.171.47.86,19,1482
192.168.130.238,17.248.225.69,19,1482
192.168.131.132,221.110.141.166,19,1482
192.168.130.192,17.138.222.1,19,1482
192.168.130.192,17.253.69.205,19,1482
192.168.128.72,17.253.71.144,19,1482
192.168.128.72,216.239.38.135,19,1482
192.168.128.72,173.194.174.95,19,1482
192.168.129.212,17.253.71.148,19,1482
192.168.130.208,17.253.71.145,19,1482
192.168.128.52,17.253.71.135,19,1482
192.168.129.69,17.248.225.67,19,1482
192.168.129.212,17.138.144.4,19,1482
192.168.129.173,17.253.71.140,19,1482
192.168.130.116,23.217.68.33,19,1482
192.168.130.116,17.253.69.206,19,1482
192.168.130.192,17.253.69.202,19,1482
192.168.130.192,17.253.68.113,19,1482
192.168.130.192,17.253.68.115,19,1482
192.168.130.44,17.57.156.39,19,1482
192.168.128.72,17.253.71.142,19,1482
192.168.130.224,142.251.170.109,19,1482
192.168.129.40,17.253.71.150,19,1482
192.168.129.180,17.23.96.10,19,1482
192.168.129.88,17.248.225.64,19,1482
192.168.129.173,17.253.71.133,19,1482
192.168.129.196,47.88.73.126,20,1480
192.168.128.160,172.224.111.13,2,1470
192.168.128.160,172.224.110.12,2,1470
192.168.128.160,17.248.167.52,2,1470
192.168.129.40,17.248.167.91,2,1470
192.168.128.160,172.224.111.4,2,1470
192.168.128.160,172.224.180.6,2,1470
192.168.131.132,17.248.167.38,2,1470
192.168.131.172,17.253.71.138,19,1466
192.168.131.172,17.253.75.143,19,1466
192.168.131.172,17.111.103.20,19,1466
192.168.131.172,17.253.71.134,19,1466
192.168.130.208,17.253.69.202,19,1466
192.168.131.192,17.42.251.72,19,1466
192.168.131.192,142.251.8.108,19,1466
192.168.131.192,17.42.251.69,19,1466
192.168.131.192,142.251.8.109,19,1466
192.168.129.212,52.220.188.161,19,1466
192.168.128.72,18.178.233.21,19,1466
192.168.100.112,192.168.100.255,4,1452
192.168.100.109,192.168.100.255,4,1452
fe80::18d5:1120:a5f0:a50c,ff02::fb,12,1440
192.168.33.115,17.188.182.132,9,1437
fe80::1443:21e7:6a9a:9015,ff02::2,21,1406
192.168.129.196,47.88.38.69,19,1406
192.168.129.196,52.9.144.60,19,1406
192.168.34.56,17.248.225.14,18,1404
192.168.131.192,17.57.145.132,18,1404
192.168.131.192,17.57.145.135,18,1404
192.168.131.192,17.57.145.139,18,1404
192.168.131.192,17.57.145.134,18,1404
192.168.131.192,17.57.145.138,18,1404
192.168.131.192,17.57.145.140,18,1404
192.168.131.192,17.57.145.133,18,1404
192.168.33.184,193.114.62.53,18,1404
192.168.130.196,17.188.182.196,18,1404
192.168.131.172,17.253.69.200,18,1404
192.168.131.172,17.253.68.243,18,1404
192.168.129.173,17.188.182.132,18,1404
192.168.129.173,17.188.183.4,18,1404
192.168.129.173,17.188.182.196,18,1404
192.168.129.173,17.188.182.4,18,1404
192.168.129.173,17.188.182.68,18,1404
192.168.129.69,17.188.179.2,18,1404
192.168.129.69,17.188.178.2,18,1404
192.168.129.69,17.188.143.189,18,1404
192.168.129.88,17.248.225.65,18,1404
192.168.131.16,17.188.183.4,18,1404
192.168.131.16,17.188.182.132,18,1404
192.168.131.16,17.188.182.4,18,1404
192.168.131.16,17.188.182.68,18,1404
192.168.131.16,17.188.182.196,18,1404
192.168.130.44,17.188.183.4,18,1404
192.168.130.44,17.188.182.132,18,1404
192.168.130.44,17.188.182.4,18,1404
192.168.130.44,17.188.182.196,18,1404
192.168.130.44,17.188.182.68,18,1404
192.168.128.52,17.253.71.142,18,1404
192.168.130.238,17.57.145.151,18,1404
192.168.130.238,17.57.145.152,18,1404
192.168.131.172,17.253.71.136,18,1404
192.168.129.88,17.57.145.152,18,1404
192.168.128.52,17.248.225.69,18,1404
192.168.129.212,17.188.183.4,18,1404
192.168.129.212,17.188.182.132,18,1404
192.168.129.212,17.57.145.136,18,1404
192.168.129.212,17.57.145.138,18,1404
192.168.129.212,17.57.145.140,18,1404
192.168.129.212,17.57.145.132,18,1404
192.168.129.212,17.57.145.134,18,1404
192.168.129.212,17.57.145.135,18,1404
192.168.129.212,17.57.145.133,18,1404
192.168.130.192,17.253.68.245,18,1404
192.168.128.72,17.188.143.126,18,1404
192.168.128.72,17.188.179.34,18,1404
192.168.128.72,17.188.143.158,18,1404
192.168.128.72,17.188.179.2,18,1404
192.168.128.72,17.188.143.157,18,1404
192.168.128.72,17.188.143.125,18,1404
192.168.130.44,17.253.71.144,18,1404
192.168.131.16,17.145.0.2,18,1404
192.168.128.52,17.137.162.3,18,1404
192.168.130.196,17.188.178.226,18,1404
192.168.130.196,17.188.178.2,18,1404
192.168.130.196,17.188.143.158,18,1404
192.168.130.196,17.188.143.157,18,1404
192.168.129.69,17.57.145.27,18,1404
192.168.129.69,17.57.145.25,18,1404
192.168.129.69,17.57.145.26,18,1404
192.168.131.16,17.57.145.25,18,1404
192.168.131.16,17.57.145.26,18,1404
192.168.131.16,17.57.145.27,18,1404
192.168.129.88,17.188.170.135,18,1404
192.168.130.116,106.153.247.72,18,1404
192.168.130.116,106.153.247.40,18,1404
192.168.130.116,106.153.247.8,18,1404
192.168.130.116,17.57.145.151,18,1404
192.168.130.116,17.57.145.152,18,1404
192.168.129.69,17.253.68.115,18,1404
192.168.129.69,17.253.68.113,18,1404
192.168.129.69,17.253.68.243,18,1404
192.168.129.69,64.78.200.1,18,1404
192.168.129.69,64.78.201.1,18,1404
192.168.130.44,17.57.156.25,18,1404
192.168.128.72,64.78.201.1,18,1404
192.168.130.116,17.32.194.22,18,1404
192.168.129.69,17.253.69.205,18,1404
192.168.129.40,224.0.0.251,14,1400
192.168.129.88,17.248.167.74,1,1392
192.168.33.120,172.224.110.11,1,1392
192.168.130.208,17.137.162.3,18,1388
192.168.130.192,17.23.18.34,18,1388
192.168.130.0,192.168.159.254,1,1382
192.168.33.247,192.168.63.254,4,1368
192.168.159.254,192.168.131.172,4,1368
192.168.130.192,255.255.255.255,4,1368
192.168.128.160,255.255.255.255,4,1368
192.168.130.238,192.168.159.254,4,1368
192.168.129.180,192.168.159.254,4,1368
192.168.159.254,192.168.129.180,4,1368
192.168.128.2,23.56.0.188,21,1358
192.168.128.2,23.56.0.189,21,1358
192.168.129.196,47.88.38.23,18,1332
192.168.129.173,17.253.69.195,17,1326
192.168.129.40,17.253.71.142,17,1326
192.168.130.224,142.250.157.109,17,1326
192.168.130.224,142.250.157.108,17,1326
192.168.131.172,17.253.68.245,17,1326
192.168.33.120,17.253.69.208,17,1326
192.168.129.69,17.188.143.158,17,1326
192.168.129.69,17.188.143.126,17,1326
192.168.131.172,17.253.71.152,17,1326
192.168.128.52,17.253.71.149,17,1326
192.168.130.44,17.57.145.25,17,1326
192.168.130.44,17.57.145.26,17,1326
192.168.130.44,17.57.145.27,17,1326
192.168.130.238,17.188.172.10,17,1326
192.168.130.238,17.188.170.135,17,1326
192.168.130.238,17.188.171.138,17,1326
192.168.130.238,17.188.172.74,17,1326
192.168.130.238,17.188.168.161,17,1326
192.168.130.238,17.188.172.72,17,1326
192.168.130.238,17.188.171.74,17,1326
192.168.131.172,17.253.71.139,17,1326
192.168.131.172,17.253.69.196,17,1326
192.168.130.208,17.253.71.142,17,1326
192.168.129.40,17.253.71.144,17,1326
192.168.128.72,17.57.145.139,17,1326
192.168.128.72,17.57.145.133,17,1326
192.168.128.72,17.57.145.140,17,1326
192.168.128.72,17.57.145.135,17,1326
192.168.128.72,17.57.145.137,17,1326
192.168.128.72,17.57.145.132,17,1326
192.168.129.88,17.248.225.66,17,1326
192.168.130.196,17.188.179.2,17,1326
192.168.130.196,17.188.143.187,17,1326
192.168.130.196,17.188.143.126,17,1326
192.168.129.212,17.253.71.144,17,1326
192.168.130.238,17.253.71.151,17,1326
192.168.130.192,17.253.71.132,17,1326
192.168.130.192,17.253.71.145,17,1326
192.168.128.72,17.253.68.243,17,1326
192.168.128.72,64.78.200.1,17,1326
192.168.128.72,23.52.128.17,17,1326
192.168.129.180,17.253.69.207,17,1326
192.168.129.180,17.253.69.202,17,1326
192.168.100.111,192.168.100.255,9,1320
fe80::1033:ea9f:5050:e2de,ff02::2,19,1290
::,ff02::1:ffc5:fcc,15,1290
fe80::89b:5560:4689:df8a,ff02::2,19,1274
192.168.130.224,17.253.68.125,14,1260
192.168.129.24,76.223.92.165,16,1248
192.168.129.24,13.248.212.111,16,1248
192.168.130.224,17.253.71.148,16,1248
192.168.130.224,17.253.71.152,16,1248
192.168.129.88,17.188.172.74,16,1248
192.168.131.172,17.57.12.34,16,1248
192.168.131.172,17.253.71.142,16,1248
192.168.131.172,17.32.194.34,16,1248
192.168.131.172,17.32.194.2,16,1248
192.168.129.88,17.188.172.10,16,1248
192.168.129.88,23.192.46.178,16,1248
192.168.129.88,23.192.46.138,16,1248
192.168.128.72,17.57.145.134,16,1248
192.168.33.184,23.34.99.220,16,1248
192.168.129.40,17.253.69.197,16,1248
192.168.130.44,17.57.154.7,16,1248
192.168.130.196,23.192.46.138,16,1248
192.168.130.44,17.253.71.142,16,1248
192.168.130.196,17.253.71.134,16,1248
192.168.130.196,17.253.71.131,16,1248
192.168.130.224,23.217.70.135,16,1248
192.168.130.192,17.253.71.140,16,1248
192.168.129.173,17.248.225.68,16,1248
192.168.130.224,17.253.71.144,16,1248
192.168.128.72,17.253.68.117,16,1248
192.168.128.72,17.248.225.68,16,1248
192.168.128.72,23.52.128.21,16,1248
192.168.130.196,23.192.46.130,16,1248
192.168.129.69,17.253.69.200,16,1248
192.168.128.72,17.253.71.131,16,1248
fe80::14b9:1182:e224:de05,ff02::16,12,1240
fe80::1ca0:af5e:3ac4:9dbb,ff02::2,18,1212
fe80::880:903e:2c5b:e9e5,ff02::2,18,1212
192.168.129.248,54.187.68.172,10,1209
fe80::42c:1442:3878:7cc7,ff02::fb,10,1200
192.168.129.24,224.0.0.251,12,1184
192.168.129.196,47.88.38.57,16,1184
10.4.130.104,192.168.130.104,2,1180
192.168.33.115,17.253.71.142,15,1170
192.168.100.102,192.168.100.255,9,1156
fe80::4c1:291e:f7eb:572e,ff02::fb,8,1136
fe80::187b:419a:d069:4877,ff02::16,11,1130
192.168.33.115,162.159.142.9,6,1114
192.168.129.196,47.88.38.56,15,1110
192.168.129.196,47.88.38.40,15,1110
192.168.129.196,47.88.38.64,15,1110
192.168.129.196,47.88.38.62,15,1110
192.168.129.196,47.88.38.61,15,1110
192.168.130.0,224.0.0.251,11,1100
192.168.33.115,17.188.182.4,9,1093
192.168.129.40,17.253.71.138,14,1092
192.168.33.120,23.192.46.138,14,1092
192.168.33.120,23.192.46.178,14,1092
192.168.129.173,17.253.71.137,14,1092
